Epoch,Loss,Test Accuracy
105,0.4560752809047699,0.7690029615004936
106,0.45572271943092346,0.7685093780848964
107,0.45527878403663635,0.7680157946692991
108,0.4549991190433502,0.7694965449160909
109,0.4547997713088989,0.7685093780848964
110,0.45446524024009705,0.7704837117472852
111,0.4540756642818451,0.769990128331688
112,0.4538043737411499,0.769990128331688
113,0.45357516407966614,0.7704837117472852
114,0.453251451253891,0.7724580454096742
115,0.45290255546569824,0.7714708785784797
116,0.4526377022266388,0.7729516288252715
117,0.45239001512527466,0.7734452122408687
118,0.4520736336708069,0.7734452122408687
119,0.4517337381839752,0.7724580454096742
120,0.45157498121261597,0.7729516288252715
121,0.4511879086494446,0.7744323790720632
122,0.4508703351020813,0.7754195459032577
123,0.4504491984844208,0.7734452122408687
124,0.45174723863601685,0.7773938795656465
125,0.44993990659713745,0.7769002961500494
126,0.44987860321998596,0.7769002961500494
127,0.4495689272880554,0.7764067127344522
128,0.4493412673473358,0.7754195459032577
129,0.4491349458694458,0.7764067127344522
130,0.44883280992507935,0.7778874629812438
131,0.44853007793426514,0.7788746298124383
132,0.44830965995788574,0.7788746298124383
133,0.448073148727417,0.7798617966436328
134,0.4477767050266266,0.7793682132280355
135,0.4475135803222656,0.778381046396841
136,0.4472946226596832,0.778381046396841
137,0.44703957438468933,0.7798617966436328
138,0.4467613995075226,0.78035538005923
139,0.44652169942855835,0.7808489634748272
140,0.4462924003601074,0.78035538005923
141,0.44603124260902405,0.7788746298124383
142,0.4457755982875824,0.7798617966436328
143,0.44554615020751953,0.7798617966436328
144,0.4453047811985016,0.7798617966436328
145,0.44503626227378845,0.7808489634748272
146,0.4447615444660187,0.782329713721619
147,0.44446778297424316,0.782329713721619
148,0.44415849447250366,0.782329713721619
149,0.443784236907959,0.7813425468904245
150,0.4435129761695862,0.7813425468904245
151,0.4431462287902832,0.7838104639684107
152,0.4427049458026886,0.7847976307996052
153,0.4436154365539551,0.7852912142152023
154,0.44207948446273804,0.7847976307996052
155,0.44174039363861084,0.7843040473840079
156,0.4411013126373291,0.7818361303060217
157,0.44129854440689087,0.7833168805528135
158,0.4411274194717407,0.7828232971372162
159,0.44150984287261963,0.7828232971372162
160,0.4411863386631012,0.7833168805528135
161,0.4411291778087616,0.78035538005923
162,0.4411514103412628,0.7838104639684107
163,0.44085413217544556,0.782329713721619
164,0.44060879945755005,0.7838104639684107
165,0.4405762553215027,0.7843040473840079
166,0.44034543633461,0.782329713721619
167,0.44000980257987976,0.7847976307996052
168,0.43985751271247864,0.7833168805528135
169,0.43966615200042725,0.7838104639684107
170,0.4393407106399536,0.7847976307996052
171,0.43912824988365173,0.7838104639684107
172,0.43896669149398804,0.7838104639684107
173,0.43868905305862427,0.7862783810463968
174,0.4384499788284302,0.7847976307996052
175,0.4382832944393158,0.7852912142152023
176,0.43803948163986206,0.7847976307996052
177,0.4377877414226532,0.7852912142152023
178,0.43759965896606445,0.7852912142152023
179,0.4373331069946289,0.7847976307996052
180,0.4367937445640564,0.786771964461994
181,0.43623965978622437,0.7882527147087858
182,0.4350907802581787,0.782329713721619
183,0.43743735551834106,0.7902270483711747
184,0.4350346028804779,0.7897334649555775
185,0.4368594288825989,0.7892398815399803
186,0.4344500005245209,0.7833168805528135
187,0.43448886275291443,0.782329713721619
188,0.4348747730255127,0.7847976307996052
189,0.4327915906906128,0.7902270483711747
190,0.43262526392936707,0.7892398815399803
191,0.4337514042854309,0.7897334649555775
192,0.43186935782432556,0.788746298124383
193,0.4313352406024933,0.7862783810463968
194,0.4313082695007324,0.7872655478775913
195,0.43186551332473755,0.7902270483711747
196,0.43153679370880127,0.7897334649555775
197,0.4302429258823395,0.7902270483711747
198,0.42983922362327576,0.788746298124383
199,0.43033087253570557,0.7892398815399803
