Epoch,Loss,Test Accuracy
57,25.77796173095703,0.7438302073050346
58,37.86998748779297,0.7438302073050346
59,47.202144622802734,0.7438302073050346
60,53.07266616821289,0.7433366238894373
61,55.98271560668945,0.7433366238894373
62,56.36768341064453,0.7438302073050346
63,54.61635208129883,0.7438302073050346
64,51.67939376831055,0.7438302073050346
65,48.75490188598633,0.7443237907206318
66,44.96095657348633,0.7428430404738401
67,40.46929931640625,0.7413622902270484
68,35.42866516113281,0.7428430404738401
69,29.96508026123047,0.7418558736426456
70,24.1291561126709,0.7398815399802566
71,17.833621978759766,0.7393879565646594
72,11.295234680175781,0.726061204343534
73,4.2598876953125,0.43928923988154
74,45.31652069091797,0.7265547877591313
75,4.4817094802856445,0.7354392892398816
76,8.780673027038574,0.7388943731490621
77,11.367403984069824,0.7408687068114511
78,12.88652229309082,0.7398815399802566
79,13.508214950561523,0.7408687068114511
80,13.379924774169922,0.7413622902270484
81,12.815455436706543,0.7369200394866733
82,11.939568519592285,0.736426456071076
83,10.373713493347168,0.7344521224086871
84,8.116467475891113,0.7240868706811451
85,5.303658485412598,0.7043435340572557
86,2.1758601665496826,0.4654491609081935
87,13.28699016571045,0.7102665350444225
88,2.6180617809295654,0.7230997038499506
89,4.8162455558776855,0.730009871668312
90,6.500866889953613,0.7314906219151036
91,7.4889116287231445,0.7334649555774926
92,7.844882965087891,0.7314906219151036
93,7.6393327713012695,0.730009871668312
94,6.940886497497559,0.728035538005923
95,5.815959930419922,0.7226061204343535
96,4.331258296966553,0.7068114511352419
97,2.5677430629730225,0.623395853899309
98,2.005063533782959,0.6544916090819348
99,1.0719683170318604,0.675715695952616
100,1.3953487873077393,0.6786771964461994
101,1.4495429992675781,0.6623889437314906
102,1.1631436347961426,0.6006910167818361
103,2.0377447605133057,0.6915103652517275
104,1.9388823509216309,0.7068114511352419
105,2.888134717941284,0.711253701875617
106,3.333399772644043,0.7097729516288253
107,3.251631736755371,0.7033563672260612
108,2.766519546508789,0.6870681145113524
109,1.9630861282348633,0.6480750246791708
110,0.9727296233177185,0.45261599210266534
111,8.32813835144043,0.7058242843040474
112,3.0504136085510254,0.7230997038499506
113,5.877107620239258,0.7305034550839091
114,8.029297828674316,0.7339585389930898
115,9.540766716003418,0.7354392892398816
116,10.39883804321289,0.7354392892398816
117,10.696413040161133,0.7354392892398816
118,10.541753768920898,0.7334649555774926
119,9.967153549194336,0.7314906219151036
120,9.021599769592285,0.7305034550839091
121,7.757829666137695,0.7240868706811451
122,6.226911544799805,0.7156959526159921
123,4.482229709625244,0.6920039486673247
124,2.5907468795776367,0.6273445212240869
125,0.8125492334365845,0.29318854886475815
126,22.604738235473633,0.700888450148075
127,3.0324079990386963,0.7250740375123396
128,6.671537399291992,0.7324777887462981
129,9.631622314453125,0.7359328726554788
130,11.906909942626953,0.7359328726554788
131,13.538816452026367,0.736426456071076
132,14.579011917114258,0.736426456071076
133,15.083907127380371,0.736426456071076
134,15.113080024719238,0.7359328726554788
135,14.731314659118652,0.7359328726554788
136,14.040604591369629,0.7359328726554788
137,13.09852409362793,0.7344521224086871
138,11.869853019714355,0.7324777887462981
139,10.40863037109375,0.7290227048371175
140,8.834869384765625,0.7240868706811451
141,7.1826982498168945,0.7186574531095755
142,5.461308002471924,0.7033563672260612
143,3.716794729232788,0.6732477788746298
144,2.0305230617523193,0.5676209279368213
145,0.8548910617828369,0.33563672260612043
146,14.277044296264648,0.6490621915103653
147,1.5357811450958252,0.6929911154985192
148,3.266923666000366,0.7122408687068115
149,4.681535243988037,0.7166831194471865
150,5.738527297973633,0.7211253701875617
151,6.457930088043213,0.721618953603159
152,6.853617191314697,0.7211253701875617
153,6.980042934417725,0.721618953603159
154,6.898862838745117,0.721618953603159
155,6.63203239440918,0.7211253701875617
156,6.205381870269775,0.7166831194471865
157,5.648819923400879,0.713228035538006
158,4.992088317871094,0.7053307008884502
159,4.2642107009887695,0.6934846989141165
160,3.496249198913574,0.6846001974333662
161,2.716364860534668,0.6584402764067128
162,1.9470385313034058,0.6263573543928924
163,1.25436532497406,0.5399802566633761
164,1.0842199325561523,0.47433366238894376
165,2.9775140285491943,0.6066140177690029
166,1.1610703468322754,0.6451135241855873
167,1.7404605150222778,0.6594274432379073
168,2.1902551651000977,0.6752221125370188
169,2.4910361766815186,0.6821322803553801
170,2.705139636993408,0.6821322803553801
171,2.809924840927124,0.6816386969397829
172,2.8056228160858154,0.6816386969397829
173,2.7056422233581543,0.6762092793682132
174,2.5245449542999268,0.6653504442250741
175,2.2790565490722656,0.6539980256663376
176,1.9878450632095337,0.6446199407699901
177,1.6727529764175415,0.6307996051332675
178,1.361551284790039,0.5987166831194471
179,1.0947016477584839,0.5700888450148075
180,0.9541089534759521,0.4629812438302073
181,2.414207935333252,0.5799605133267522
182,0.9840155839920044,0.6189536031589339
183,1.2279592752456665,0.638203356367226
184,1.4921492338180542,0.648568608094768
185,1.697468876838684,0.6490621915103653
186,1.8167750835418701,0.6535044422507403
187,1.873416781425476,0.6544916090819348
188,1.87599515914917,0.6544916090819348
189,1.8235684633255005,0.648568608094768
190,1.7231420278549194,0.648568608094768
191,1.5847665071487427,0.642152023692004
192,1.4203155040740967,0.6327739387956565
193,1.2436565160751343,0.6159921026653504
194,1.0719391107559204,0.5932872655478776
195,0.9281291365623474,0.5745310957551826
196,0.8598088622093201,0.4980256663376111
197,1.677955150604248,0.5844027640671273
198,0.857938289642334,0.6066140177690029
199,0.9615674614906311,0.6219151036525172
